tile_id,source_image_id,dataset_id,category,wafer_id,modality,split,label,image_path,mask_path,tile_x,tile_y,tile_size,stride,preprocess_id,support_eligible,demo_allowed
miic_partial_normal_test_normal_00112__x00000_y00000_s00448,miic_partial_normal_test_normal_00112,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00112.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00113__x00000_y00000_s00448,miic_partial_normal_test_normal_00113,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00113.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00114__x00000_y00000_s00448,miic_partial_normal_test_normal_00114,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00114.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00115__x00000_y00000_s00448,miic_partial_normal_test_normal_00115,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00115.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00116__x00000_y00000_s00448,miic_partial_normal_test_normal_00116,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00116.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00117__x00000_y00000_s00448,miic_partial_normal_test_normal_00117,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00117.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00118__x00000_y00000_s00448,miic_partial_normal_test_normal_00118,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00118.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00119__x00000_y00000_s00448,miic_partial_normal_test_normal_00119,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00119.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00120__x00000_y00000_s00448,miic_partial_normal_test_normal_00120,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00120.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00121__x00000_y00000_s00448,miic_partial_normal_test_normal_00121,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00121.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00122__x00000_y00000_s00448,miic_partial_normal_test_normal_00122,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00122.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00123__x00000_y00000_s00448,miic_partial_normal_test_normal_00123,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00123.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00124__x00000_y00000_s00448,miic_partial_normal_test_normal_00124,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00124.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00125__x00000_y00000_s00448,miic_partial_normal_test_normal_00125,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00125.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00126__x00000_y00000_s00448,miic_partial_normal_test_normal_00126,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00126.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00127__x00000_y00000_s00448,miic_partial_normal_test_normal_00127,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00127.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00128__x00000_y00000_s00448,miic_partial_normal_test_normal_00128,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00128.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00129__x00000_y00000_s00448,miic_partial_normal_test_normal_00129,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00129.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00130__x00000_y00000_s00448,miic_partial_normal_test_normal_00130,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00130.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00131__x00000_y00000_s00448,miic_partial_normal_test_normal_00131,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00131.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00132__x00000_y00000_s00448,miic_partial_normal_test_normal_00132,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00132.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00133__x00000_y00000_s00448,miic_partial_normal_test_normal_00133,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00133.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00134__x00000_y00000_s00448,miic_partial_normal_test_normal_00134,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00134.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00135__x00000_y00000_s00448,miic_partial_normal_test_normal_00135,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00135.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00136__x00000_y00000_s00448,miic_partial_normal_test_normal_00136,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00136.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00137__x00000_y00000_s00448,miic_partial_normal_test_normal_00137,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00137.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00138__x00000_y00000_s00448,miic_partial_normal_test_normal_00138,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00138.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00139__x00000_y00000_s00448,miic_partial_normal_test_normal_00139,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00139.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00140__x00000_y00000_s00448,miic_partial_normal_test_normal_00140,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00140.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00141__x00000_y00000_s00448,miic_partial_normal_test_normal_00141,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00141.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00142__x00000_y00000_s00448,miic_partial_normal_test_normal_00142,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00142.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00143__x00000_y00000_s00448,miic_partial_normal_test_normal_00143,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00143.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00144__x00000_y00000_s00448,miic_partial_normal_test_normal_00144,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00144.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00145__x00000_y00000_s00448,miic_partial_normal_test_normal_00145,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00145.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00146__x00000_y00000_s00448,miic_partial_normal_test_normal_00146,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00146.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00147__x00000_y00000_s00448,miic_partial_normal_test_normal_00147,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00147.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00148__x00000_y00000_s00448,miic_partial_normal_test_normal_00148,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00148.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00149__x00000_y00000_s00448,miic_partial_normal_test_normal_00149,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00149.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00150__x00000_y00000_s00448,miic_partial_normal_test_normal_00150,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00150.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00151__x00000_y00000_s00448,miic_partial_normal_test_normal_00151,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00151.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00152__x00000_y00000_s00448,miic_partial_normal_test_normal_00152,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00152.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00153__x00000_y00000_s00448,miic_partial_normal_test_normal_00153,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00153.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00154__x00000_y00000_s00448,miic_partial_normal_test_normal_00154,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00154.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00155__x00000_y00000_s00448,miic_partial_normal_test_normal_00155,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00155.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00156__x00000_y00000_s00448,miic_partial_normal_test_normal_00156,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00156.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00157__x00000_y00000_s00448,miic_partial_normal_test_normal_00157,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00157.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00158__x00000_y00000_s00448,miic_partial_normal_test_normal_00158,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00158.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00159__x00000_y00000_s00448,miic_partial_normal_test_normal_00159,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00159.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00160__x00000_y00000_s00448,miic_partial_normal_test_normal_00160,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00160.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00161__x00000_y00000_s00448,miic_partial_normal_test_normal_00161,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00161.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00162__x00000_y00000_s00448,miic_partial_normal_test_normal_00162,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00162.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00163__x00000_y00000_s00448,miic_partial_normal_test_normal_00163,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00163.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00164__x00000_y00000_s00448,miic_partial_normal_test_normal_00164,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00164.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00165__x00000_y00000_s00448,miic_partial_normal_test_normal_00165,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00165.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00166__x00000_y00000_s00448,miic_partial_normal_test_normal_00166,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00166.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00167__x00000_y00000_s00448,miic_partial_normal_test_normal_00167,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00167.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00168__x00000_y00000_s00448,miic_partial_normal_test_normal_00168,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00168.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00169__x00000_y00000_s00448,miic_partial_normal_test_normal_00169,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00169.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00170__x00000_y00000_s00448,miic_partial_normal_test_normal_00170,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00170.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00171__x00000_y00000_s00448,miic_partial_normal_test_normal_00171,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00171.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00172__x00000_y00000_s00448,miic_partial_normal_test_normal_00172,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00172.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00173__x00000_y00000_s00448,miic_partial_normal_test_normal_00173,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00173.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00174__x00000_y00000_s00448,miic_partial_normal_test_normal_00174,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00174.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00175__x00000_y00000_s00448,miic_partial_normal_test_normal_00175,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00175.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00176__x00000_y00000_s00448,miic_partial_normal_test_normal_00176,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00176.jpg,,0,0,448,448,rgb_repeat_v1,False,False
